cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
54 447 608 0 0 0 0 0 1.0006 0 0.9494 -0.0604 0.2566 0.2974 1.6687 0.841 0.0119 0.4307 0.5901 4.0681 -0.2114 0.2114 0.4138 0 0
54 448 640 0 0 0 0 0 1.0013 0 0.9726 -0.0372 0.2336 0.2732 2.1451 0.7998 -0.1135 0.446 0.5889 4.1328 0.0891 0.0891 0.4745 0 0
54 449 632 0 0 0 0 0 1.0005 0 0.9514 0.1945 0.2824 0.3362 1.672 0.8104 0.1276 0.433 0.5908 4.0764 0.0901 0.0901 0.4333 0 0
54 450 647 0 0 0 0 0 1.0004 0 0.9497 0.0966 0.3092 0.3979 2.0437 0.8342 0.1451 0.4022 0.6041 4.0882 -0.0772 0.0772 0.4317 0 0
54 451 631 0 0 0 0 0 1.0001 0 0.9687 0.2226 0.3852 0.4484 2.1864 0.8215 0.1385 0.481 0.6357 4.0977 -0.088 0.088 0.4003 0 0
54 452 598 0 0 0 0 0 1.0005 0 0.9727 0.0268 0.2169 0.2672 2.5036 0.74 0.0378 0.483 0.6463 4.0526 0.1456 0.1456 0.4684 0 0
54 453 674 0 0 0 0 0 1.0007 0 0.9749 0.0146 0.1922 0.284 1.9629 0.8677 0.06 0.3883 0.5293 4.1316 0.0671 0.0671 0.4424 0 0
54 454 578 0 0 0 0 0 1.0009 0 0.969 0.1595 0.2528 0.3788 2.2601 0.7729 0.0537 0.4522 0.6227 4.084 0.1589 0.1589 0.4272 0 0
54 455 604 0 0 0 0 0 1.0007 0 0.958 -0.039 0.2619 0.3252 1.907 0.8221 -0.0299 0.4241 0.5564 4.1154 -0.0695 0.0695 0.4368 0 0
54 456 624 0 0 0 0 0 1.0007 0 0.8723 0.028 0.4092 0.5559 2.1254 0.7733 -0.0191 0.4507 0.6544 4.0701 -0.1858 0.1858 0.4593 0 0
54 457 543 0 0 0 0 0 1.0004 0 0.9768 0.1519 0.2126 0.2714 2.0599 0.7451 0.0498 0.452 0.6212 4.0172 0.0039 0.0039 0.4394 0 0
54 458 600 0 0 0 0 0 1.0017 0 0.9524 0.1568 0.2831 0.3692 2.0696 0.7681 0.0553 0.4907 0.668 4.1375 -0.0243 0.0243 0.4336 0 0
54 459 625 0 0 0 0 0 1.0002 0 0.9468 0.0735 0.3293 0.4773 2.631 0.7579 0.0398 0.4322 0.5609 4.0793 -0.0367 0.0367 0.4641 0 0
54 460 618 0 0 0 0 0 1.0004 0 0.9249 0.1382 0.3657 0.5707 2.819 0.7118 -0.0185 0.4849 0.678 4.1876 -0.0622 0.0622 0.4995 0 0
54 461 620 0 0 0 0 0 1.0011 0 0.9712 6e-04 0.1671 0.2286 1.6226 0.7925 -0.0106 0.4683 0.6618 4.0919 0.1394 0.1394 0.4376 0 0
54 462 656 0 0 0 0 0 1.0009 0 0.972 0.0871 0.1986 0.2634 1.8729 0.81 0.0752 0.4414 0.5918 4.0224 -0.1015 0.1015 0.4133 0 0
54 463 563 0 0 0 0 0 1.0018 0 0.9452 0.0728 0.2556 0.3175 1.9931 0.818 0.0212 0.4186 0.5674 4.2476 0.0621 0.0621 0.4623 0 0
54 464 642 0 0 0 0 0 1.0007 0 0.9753 0.0475 0.2267 0.2709 1.6895 0.7695 0.0523 0.4725 0.6684 4.0911 0.0641 0.0641 0.4072 0 0
54 465 612 0 0 0 0 0 1.0004 0 0.9604 0.1948 0.2848 0.3335 2.0691 0.757 0.1216 0.4962 0.6694 4.2756 0.0836 0.0836 0.5329 0 0
54 466 620 0 0 0 0 0 1.0005 0 0.9646 0.0115 0.2445 0.3138 1.6801 0.7669 -7e-04 0.4638 0.6444 4.1438 -0.0971 0.0971 0.4424 0 0
54 467 645 0 0 0 0 0 1.0002 0 0.9256 0.2072 0.3591 0.6177 2.8307 0.7626 -0.0097 0.4597 0.6475 4.0397 1e-04 1e-04 0.4428 0 0
54 468 559 0 0 0 0 0 1.0001 0 0.948 -0.086 0.2934 0.4516 2.3898 0.7751 -0.0219 0.4715 0.6451 4.1765 -0.1132 0.1132 0.4468 0 0
54 469 636 0 0 0 0 0 1.0002 0 0.9848 0.06 0.1611 0.2085 1.9952 0.737 -0.0318 0.5061 0.7068 4.0189 -0.0821 0.0821 0.4655 0 0
54 470 641 0 0 0 0 0 1.001 0 0.9642 -0.1417 0.1849 0.2548 1.4098 0.827 -0.1125 0.4004 0.5589 4.3025 0.0865 0.0865 0.4871 0 0
54 471 491 0 0 0 0 0 1.0005 0 0.9612 -0.105 0.2494 0.2984 2.1516 0.7418 -0.0862 0.4801 0.6484 4.0641 -0.0862 0.0862 0.4675 0 0
54 472 570 0 0 0 0 0 1.0003 0 0.9695 -0.1148 0.2388 0.2841 1.9277 0.7392 -0.0037 0.4657 0.6374 4.0052 0.0942 0.0942 0.4208 0 0
54 473 650 0 0 0 0 0 1.0014 0 0.9562 -0.0495 0.2398 0.315 1.7948 0.8028 -0.0838 0.4543 0.627 4.2365 0.1057 0.1057 0.4653 0 0
54 474 612 0 0 0 0 0 1.0009 0 0.9479 0.0408 0.2998 0.4107 2.3581 0.8091 0.0668 0.4193 0.5771 4.0695 0.0865 0.0865 0.4556 0 0
54 475 629 9000 0 0 225 226 22.7264 216 0.8962 0.0757 0.6265 0.8117 3.9113 0.1683 0.2479 1.8899 2.2563 16.1134 0.2129 0.2129 1.3725 1 1
54 476 621 0 0 0 0 0 1.0014 0 0.9665 0.0222 0.2703 0.3534 2.4597 0.7746 0.0121 0.4451 0.6089 4.0346 -0.0252 0.0252 0.4426 0 0
54 477 619 0 0 0 0 0 1.0002 0 0.9296 -0.0248 0.3751 0.5131 2.232 0.7364 -0.0043 0.5086 0.6783 4.0732 -0.0749 0.0749 0.4755 0 0
54 478 537 0 0 0 0 0 1.0003 0 0.9485 -0.0875 0.311 0.4527 2.5733 0.8048 -0.0486 0.4479 0.5843 4.0875 0.0638 0.0638 0.4354 0 0
54 479 629 0 0 0 0 0 1.0009 0 0.916 0.0858 0.351 0.5051 2.3761 0.8144 0.0706 0.4228 0.5593 4.2123 -0.0143 0.0143 0.4627 0 0
54 480 632 0 0 0 0 0 1.0005 0 0.9874 0.0676 0.1685 0.2024 2.2617 0.8022 0.0348 0.4473 0.5962 4.0572 0.0952 0.0952 0.425 0 0
54 481 614 0 0 0 0 0 1.0012 0 0.9505 -0.2231 0.3663 0.484 2.4068 0.7298 -0.1585 0.5026 0.6814 4.2997 0.0965 0.0965 0.5595 0 0
54 482 628 0 0 0 0 0 1.0003 0 0.973 0.0199 0.1967 0.2533 1.7485 0.8003 0.0435 0.4218 0.5954 4.1768 -0.2245 0.2245 0.4443 0 0
54 483 522 0 0 0 0 0 1.0001 0 0.9752 0.0192 0.2017 0.2493 2.4825 0.712 0.0651 0.4967 0.6923 4.0956 -0.0933 0.0933 0.454 0 0
54 484 632 0 0 0 0 0 1.0004 0 0.8869 0.1032 0.2927 0.4586 2.3097 0.8146 0.0706 0.4667 0.5941 4.0611 -0.0261 0.0261 0.4529 0 0
54 485 566 0 0 0 0 0 1.0008 0 0.9596 -0.0683 0.2497 0.3622 2.3594 0.7759 -0.0042 0.4698 0.6483 4.2532 0.0245 0.0245 0.4393 0 0
54 486 628 0 0 0 0 0 1.0012 0 0.9666 -0.021 0.2603 0.3365 2.4781 0.7889 0.0639 0.4333 0.5913 4.0935 -0.0336 0.0336 0.4695 0 0
54 487 634 0 0 0 0 0 1.001 0 0.9684 -0.0544 0.2604 0.357 1.7773 0.8191 -0.0101 0.4489 0.6286 4.0551 -0.1946 0.1946 0.4025 0 0
54 488 654 0 0 0 0 0 1.0006 0 0.9359 0.0038 0.2339 0.2876 1.3593 0.7975 -0.0036 0.42 0.5593 4.2595 0.024 0.024 0.4676 0 0
54 489 600 0 0 0 0 0 1.0003 0 0.9452 0.0212 0.1829 0.2457 1.3854 0.8095 0.0611 0.4441 0.6024 4.1038 6e-04 6e-04 0.4285 0 0
54 490 629 0 0 0 0 0 1.0004 0 0.9728 0.0925 0.2164 0.2542 1.7511 0.7551 0.0153 0.4352 0.6055 4.0104 0.0864 0.0864 0.393 0 0
54 491 630 0 0 0 0 0 1.0003 0 0.9543 -0.1457 0.3562 0.4959 2.4722 0.7253 -0.0745 0.4827 0.6767 4.0968 -0.0208 0.0208 0.4779 0 0
54 492 589 0 0 0 0 0 1.0003 0 0.9519 -0.1895 0.3095 0.3905 1.977 0.7991 -0.0643 0.465 0.6368 4.0838 -0.0416 0.0416 0.4391 0 0
54 493 551 0 0 0 0 0 1.0003 0 0.9071 0.2196 0.4185 0.549 2.4764 0.787 0.0867 0.4943 0.6593 4.0401 0.0526 0.0526 0.4537 0 0
54 494 618 0 0 0 0 0 1.0003 0 0.9749 -0.1034 0.2885 0.3722 2.3337 0.8268 -0.0722 0.4492 0.5806 4.0353 -0.0322 0.0322 0.3956 0 0
54 495 571 0 0 0 0 0 1.0002 0 0.9629 0.0623 0.2268 0.3269 1.7697 0.8235 0.026 0.4323 0.5912 4.0701 -0.1144 0.1144 0.4192 0 0
54 496 614 0 0 0 0 0 1.0013 0 0.9193 -0.0948 0.3411 0.4526 2.0296 0.7997 -0.024 0.4678 0.6251 4.1188 -0.0976 0.0976 0.4611 0 0
54 497 499 0 0 0 0 0 1.0002 0 0.9555 0.1329 0.2577 0.3169 1.7173 0.759 0.0975 0.4546 0.683 4.1026 -0.1476 0.1476 0.4371 0 0
54 498 623 0 0 0 0 0 1.0003 0 0.9458 7e-04 0.4587 0.678 2.9115 0.7696 0.12 0.5017 0.6615 4.0968 0.0121 0.0121 0.4749 0 0
54 499 624 0 0 0 0 0 1.0005 0 0.9684 0.0792 0.2006 0.2518 2.1552 0.8113 0.0638 0.4073 0.5846 4.0346 0.0873 0.0873 0.4399 0 0
54 500 637 0 0 0 0 0 1.0017 0 0.9592 -0.0673 0.2312 0.2947 1.5249 0.8098 0.0256 0.4469 0.6318 4.1551 0.2697 0.2697 0.4423 0 0
