cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
13 445 407 0 0 0 0 0 1.0002 0 0.8387 -0.0593 0.3859 0.4426 1.7185 0.9221 -0.0148 0.3251 0.3851 2.3819 0.1294 0.1294 0.4448 0 0
13 446 305 0 0 0 0 0 1.0002 0 0.9076 0.1758 0.4012 0.5331 2.3663 0.9179 0.1874 0.3302 0.4141 2.1067 -0.288 0.288 0.502 0 0
13 447 295 0 0 0 0 0 1.0012 0 0.9299 -0.0043 0.2804 0.3924 2.392 0.8999 -0.0259 0.3495 0.437 2.2182 -0.1497 0.1497 0.5192 0 0
13 448 412 0 0 0 0 0 1.0002 0 0.8954 -0.3592 0.4607 0.5823 1.9374 0.9315 -0.2778 0.4303 0.5356 2.5519 0.1361 0.1361 0.4112 0 0
13 449 286 0 0 0 0 0 1.0012 0 0.9643 -0.0685 0.2161 0.3137 2.0011 0.8894 -0.141 0.3628 0.4559 2.3696 -0.1321 0.1321 0.4807 0 0
13 450 401 0 0 0 0 0 1.0007 0 0.9314 0.2263 0.3319 0.429 2.0273 0.9145 0.1635 0.3819 0.499 2.2872 0.1314 0.1314 0.4314 0 0
13 451 396 0 0 0 0 0 1.0007 0 0.9517 -0.1831 0.309 0.4142 2.5268 0.9321 -0.1354 0.3254 0.4034 2.3893 0.0601 0.0601 0.4702 0 0
13 452 383 0 0 0 0 0 1.0002 0 0.9573 -0.032 0.3325 0.4553 2.4227 0.902 0.0301 0.3725 0.4607 2.2961 0.0545 0.0545 0.472 0 0
13 453 373 0 0 0 0 0 1.0002 0 0.9535 -0.3189 0.3602 0.4332 2.2883 0.8829 -0.2839 0.4096 0.507 2.4281 0.0281 0.0281 0.5187 0 0
13 454 402 0 0 0 0 0 1.0006 0 0.9552 -0.0704 0.2553 0.329 2.3635 0.8979 -0.1452 0.3441 0.4499 2.1901 0.0407 0.0407 0.4802 0 0
13 455 409 0 0 0 0 0 1.0004 0 0.9457 0.0954 0.3113 0.4254 2.3466 0.9111 0.1035 0.3463 0.4483 2.2917 0.1582 0.1582 0.4543 0 0
13 456 235 0 0 0 0 0 1.0005 0 0.9305 0.0314 0.292 0.4324 2.4809 0.8849 0.0819 0.354 0.4311 2.047 -0.223 0.223 0.5558 0 0
13 457 286 0 0 0 0 0 1.001 0 0.9661 0.3306 0.3778 0.486 2.3113 0.8952 0.2982 0.4279 0.525 2.2821 0.0101 0.0101 0.5048 0 0
13 458 398 0 0 0 0 0 1.0003 0 0.967 0.0915 0.1969 0.2546 2.0516 0.8835 0.0864 0.3827 0.4586 2.1537 -0.0304 0.0304 0.4817 0 0
13 459 356 0 0 0 0 0 1.0004 0 0.9349 -0.0775 0.3823 0.4494 2.458 0.931 -0.0821 0.3379 0.4271 2.5437 0.0871 0.0871 0.4414 0 0
13 460 335 0 0 0 0 0 1.0006 0 0.9573 0.255 0.3169 0.4345 2.7454 0.8989 0.1244 0.3845 0.4861 2.4751 -0.1401 0.1401 0.5147 0 0
13 461 335 0 0 0 0 0 1.0003 0 0.9643 -0.2086 0.2677 0.3415 2.2077 0.8846 -0.1391 0.369 0.4526 2.4218 -0.0986 0.0986 0.51 0 0
13 462 316 0 0 0 0 0 1.0004 0 0.9645 0.1086 0.2986 0.3507 2.5748 0.9191 0.1286 0.3199 0.4119 2.0367 -0.0606 0.0606 0.4673 0 0
13 463 412 0 0 0 0 0 1.0005 0 0.9288 -0.1229 0.3037 0.3553 1.9954 0.9353 -0.1415 0.3103 0.3907 2.3808 0.1022 0.1022 0.4648 0 0
13 464 416 29 0 0 0 0 1.0001 0 0.9573 -0.3993 0.414 0.4863 2.6664 0.9011 -0.463 0.5381 0.6341 2.5318 0.2487 0.2487 0.4796 1 0
13 465 406 0 0 0 0 0 1.0002 0 0.8648 -0.2461 0.4577 0.572 1.9275 0.9358 -0.2552 0.3798 0.4848 2.5584 0.0185 0.0185 0.455 0 0
13 466 415 0 0 0 0 0 1.0005 0 0.9008 -0.0651 0.3115 0.3724 1.732 0.9115 -0.0477 0.3665 0.4799 2.596 0.1277 0.1277 0.4432 0 0
13 467 390 0 0 0 0 0 1.0001 0 0.9229 -0.0521 0.2387 0.3241 1.7194 0.9357 -0.0511 0.2703 0.3452 2.1774 -0.0069 0.0069 0.4931 0 0
13 468 301 0 0 0 0 0 1.0009 0 0.9473 -0.0863 0.2508 0.3456 2.2603 0.9124 -0.0328 0.3119 0.3792 2.2518 -0.1146 0.1146 0.4921 0 0
13 469 350 0 0 0 0 0 1.0006 0 0.9377 -0.164 0.3649 0.4307 2.2993 0.9179 -0.1156 0.3402 0.4334 2.3486 0.05 0.05 0.4901 0 0
13 470 258 0 0 0 0 0 1.0008 0 0.9602 -0.1659 0.2523 0.3125 1.8802 0.9101 -0.1409 0.3493 0.4393 2.3099 -0.2634 0.2634 0.4711 0 0
13 471 357 1 0 0 0 0 1.0005 0 0.8728 -0.0559 0.4009 0.4932 2.3598 0.9216 -0.0675 0.2695 0.3523 2.3545 -0.0284 0.0284 0.5299 1 0
13 472 338 0 0 0 0 0 1.0002 0 0.9249 -0.0364 0.2813 0.3986 2.4451 0.8679 0.0532 0.3637 0.472 2.4168 -0.1765 0.1765 0.5313 0 0
13 473 270 0 0 0 0 0 1.0003 0 0.926 -0.1588 0.2974 0.397 2.0562 0.9267 -0.0632 0.297 0.3798 2.3379 -0.1397 0.1397 0.5095 0 0
13 474 352 0 0 0 0 0 1.0008 0 0.9304 0.2503 0.3613 0.4895 2.2717 0.9106 0.0382 0.3673 0.4579 2.3087 0.0559 0.0559 0.5032 0 0
13 475 310 0 0 0 0 0 1.0003 0 0.9571 0.0524 0.2644 0.3362 2.0356 0.8946 0.0799 0.3435 0.4345 2.1785 -0.0732 0.0732 0.5225 0 0
13 476 299 0 0 0 0 0 1.0013 0 0.9385 0.1697 0.2973 0.3714 1.844 0.9033 0.1246 0.3456 0.4427 2.3797 -0.0731 0.0731 0.4696 0 0
13 477 403 0 0 0 0 0 1.0001 0 0.9385 0.1238 0.299 0.4694 2.5556 0.8699 0.0749 0.3691 0.4563 2.1699 -0.0456 0.0456 0.5105 0 0
13 478 295 0 0 0 0 0 1.0003 0 0.9522 0.2601 0.3754 0.4564 2.7289 0.9255 0.1736 0.3906 0.4787 2.2226 0.0315 0.0315 0.5096 0 0
13 479 295 0 0 0 0 0 1.0002 0 0.9157 -0.2477 0.477 0.6595 2.5133 0.8715 -0.1752 0.4397 0.5588 2.2035 -0.1555 0.1555 0.4996 0 0
13 480 401 0 0 0 0 0 1.0004 0 0.8921 0.1412 0.368 0.5326 2.3608 0.9008 0.0598 0.3286 0.4137 2.1465 0.072 0.072 0.4623 0 0
13 481 407 1 0 0 0 0 1.0003 0 0.9414 0.3182 0.3976 0.5436 2.1983 0.9343 0.1962 0.3638 0.4659 2.6816 0.0753 0.0753 0.4858 1 0
13 482 302 0 0 0 0 0 1.0005 0 0.896 -0.0835 0.3682 0.4714 2.1272 0.9098 0.0276 0.3817 0.4646 2.3962 -0.0268 0.0268 0.4692 0 0
13 483 320 2 0 0 0 0 1.0012 0 0.9341 0.0364 0.3388 0.4065 2.6343 0.9047 -0.078 0.3094 0.4152 2.4794 0.0507 0.0507 0.4966 1 0
13 484 357 1 0 0 0 0 1.0002 0 0.9099 -0.0641 0.2736 0.3512 1.7312 0.9123 -0.1308 0.3416 0.4242 2.2809 0.0706 0.0706 0.4791 1 0
13 485 288 0 0 0 0 0 1.0006 0 0.96 -0.1405 0.2434 0.2888 2.0007 0.9206 -0.1357 0.3576 0.452 2.3841 -0.1276 0.1276 0.4527 0 0
13 486 460 19 0 0 0 0 1.0008 0 0.9585 -0.4464 0.5094 0.6334 2.5783 0.9164 -0.2617 0.4418 0.5475 2.6014 0.2649 0.2649 0.4682 1 0
13 487 354 0 0 0 0 0 1.0006 0 0.9411 0.0669 0.2861 0.3387 2.0139 0.9353 0.0852 0.2927 0.3674 2.4129 0.0385 0.0385 0.4654 0 0
13 488 375 0 0 0 0 0 1.0005 0 0.9584 -0.0807 0.2778 0.437 2.7984 0.9091 0.0418 0.3347 0.4386 1.9627 -0.0312 0.0312 0.5448 0 0
13 489 385 0 0 0 0 0 1.0006 0 0.9142 0.1679 0.5227 0.761 2.8813 0.9105 0.0548 0.4011 0.5132 2.2559 0.062 0.062 0.483 0 0
13 490 391 1 0 0 0 0 1.0003 0 0.9627 0.0613 0.2794 0.3871 2.4983 0.9189 0.0242 0.327 0.4051 2.2724 0.1015 0.1015 0.5075 1 0
13 491 334 0 0 0 0 0 1.0005 0 0.951 -0.0071 0.3945 0.5106 2.4356 0.885 -5e-04 0.3544 0.452 2.2599 -0.1027 0.1027 0.5639 0 0
13 492 400 0 0 0 0 0 1.0001 0 0.9058 0.0672 0.3599 0.4478 1.8308 0.936 0.0717 0.3268 0.446 2.4024 0.0503 0.0503 0.4464 0 0
13 493 286 0 0 0 0 0 1.0007 0 0.942 -0.3502 0.4127 0.6073 3.0235 0.869 -0.2241 0.4046 0.4927 2.058 -0.0495 0.0495 0.5573 0 0
13 494 406 0 0 0 0 0 1.0005 0 0.9494 -0.1187 0.3384 0.547 3.0399 0.8983 -0.1542 0.4028 0.4903 2.1977 0.1296 0.1296 0.4557 0 0
13 495 323 0 0 0 0 0 1.0015 0 0.9736 -0.1135 0.3529 0.4434 2.615 0.879 -0.0789 0.3544 0.4382 2.1807 -0.0388 0.0388 0.5277 0 0
13 496 394 0 0 0 0 0 1.0005 0 0.9585 -0.1838 0.2575 0.3256 1.7482 0.8907 -0.1622 0.3774 0.4802 2.2495 -0.048 0.048 0.4826 0 0
13 497 339 0 0 0 0 0 1.0004 0 0.9233 0.1356 0.3309 0.4171 2.189 0.9175 1e-04 0.3781 0.4751 2.4366 -0.026 0.026 0.4533 0 0
13 498 416 0 0 0 0 0 1.0006 0 0.9422 -0.1341 0.4602 0.5835 2.5707 0.9029 -0.1776 0.4617 0.5845 2.3828 0.205 0.205 0.4048 0 0
13 499 401 0 0 0 0 0 1.0001 0 0.9217 0.1719 0.2756 0.3596 1.5643 0.908 0.2012 0.3804 0.4668 2.3044 0.0758 0.0758 0.4454 0 0
13 500 230 0 0 0 0 0 1.0002 0 0.9484 -0.2025 0.3271 0.3997 2.1695 0.8736 -0.2395 0.4024 0.5123 2.188 -0.0914 0.0914 0.4907 0 0
