cond r run.time ndiv nbfmi ntree nbulk ntail maxRhat nRhat alpha.cor alpha.bias alpha.abbias alpha.rmse alpha.CI beta.cor beta.bias beta.abbias beta.rmse beta.CI theta.cor theta.bias theta.abbias theta.rmse theta.CI lambda.bias lambda.abbias lambda.CI corrupt efficiency
36 337 1216 0 0 0 0 0 1.0007 0 0.9391 0.054 0.0655 0.077 0.982 0.9955 0.1853 0.2268 0.2761 1.3541 0.7039 0.0742 0.5987 0.7556 4.1169 0.0616 0.0616 0.3049 0 0
36 338 1286 0 0 0 0 0 1.0013 0 0.904 0.1463 0.1463 0.1641 1.2768 0.9962 0.2266 0.2266 0.2502 1.1791 0.6286 0.0502 0.6681 0.8462 4.1861 -0.024 0.024 0.4415 0 0
36 339 1208 0 0 0 0 0 1.0031 0 0.9757 0.1904 0.2378 0.3728 1.9701 0.9661 -0.0919 0.2068 0.2643 1.7577 0.643 -0.0779 0.6526 0.8297 4.0793 -0.2018 0.2018 0.4452 0 0
36 340 1244 0 0 0 0 0 1.001 0 0.9999 0.136 0.1385 0.1778 1.4614 0.9877 -0.0924 0.1382 0.1729 1.5864 0.6436 -0.0286 0.5958 0.7707 4.0736 -0.0735 0.0735 0.4191 0 0
36 341 1172 0 0 0 0 0 1.0017 0 0.8009 -0.1158 0.1158 0.1905 1.9442 0.9783 0.027 0.463 0.6809 7.8182 0.5365 0.0325 0.6788 0.8635 4.1094 -0.157 0.157 0.6459 0 0
36 342 1189 0 0 0 0 0 1.0004 0 -0.0494 -0.1792 0.371 0.3778 1.4061 0.9594 -0.0714 0.6153 0.8774 7.1559 0.5999 0.0582 0.6526 0.8379 4.2263 0.0802 0.0802 0.5113 0 0
36 343 1226 0 0 0 0 0 1.0041 0 0.9486 -0.2101 0.2101 0.2975 1.3707 0.9923 -0.1074 0.2851 0.3485 3.9762 0.6429 -0.0235 0.6281 0.793 4.1513 -0.0091 0.0091 0.4527 0 0
36 344 1221 0 0 0 0 0 1.0028 0 -0.4203 -0.1843 0.2933 0.3611 1.2662 0.9871 -0.174 0.4386 0.6335 4.9199 0.682 0.1329 0.5957 0.751 4.2264 0.0051 0.0051 0.419 0 0
36 345 1166 0 0 0 0 0 1.0022 0 -0.5198 -0.0848 0.2348 0.2787 1.5911 0.9668 0.4159 0.4302 0.6094 6.3448 0.5069 -0.0884 0.7435 0.9188 4.3165 0.1002 0.1002 0.6012 0 0
36 346 1546 0 0 0 0 0 1.0024 0 0.999 -0.0488 0.1385 0.1386 1.6094 0.992 -0.0121 0.1706 0.2141 2.3434 0.6013 0.0824 0.6434 0.8077 4.2431 -0.01 0.01 0.5241 0 0
36 347 1256 0 0 0 0 0 1.0006 0 0.2691 -0.0624 0.2158 0.2167 1.0236 0.9973 -0.1681 0.3908 0.5141 3.7508 0.594 -0.0735 0.6542 0.8448 4.3106 0.1706 0.1706 0.4866 0 0
36 348 1235 0 0 0 0 0 1.0008 0 0.6779 0.0506 0.1304 0.1569 1.1336 0.9969 0.0696 0.097 0.1195 1.4605 0.7419 0.0642 0.5541 0.7101 4.1375 0.0468 0.0468 0.3312 0 0
36 349 1222 0 0 0 0 0 1.0007 0 0.6649 0.0271 0.1108 0.1311 1.0146 0.9947 -0.0353 0.1047 0.1291 1.971 0.6739 -0.0715 0.6216 0.8029 4.2445 0.1652 0.1652 0.3132 0 0
36 350 1214 0 0 0 0 0 1.0012 0 0.4235 -0.2061 0.3126 0.3349 1.1261 0.9948 0.2277 0.3807 0.555 3.4788 0.6693 -0.0675 0.6072 0.76 4.1527 -0.0214 0.0214 0.4821 0 0
36 351 1246 0 0 0 0 0 1.0009 0 -0.7083 -0.2604 0.2604 0.3088 1.3455 0.9978 -0.2815 0.3658 0.4713 3.8715 0.6669 -0.0186 0.6249 0.7975 4.121 0.0327 0.0327 0.4075 0 0
36 352 1212 0 0 0 0 0 1.0029 0 0.7564 0.0667 0.2512 0.2988 1.8169 0.9766 0.1992 0.272 0.3504 2.9954 0.5361 0.0469 0.6587 0.8436 4.1271 -0.0846 0.0846 0.4607 0 0
36 353 1226 0 0 0 0 0 1.0005 0 0.3854 0.0088 0.3404 0.4002 1.3691 0.9934 -0.1111 0.1422 0.171 1.2364 0.7196 0.0151 0.5631 0.7232 4.1085 0.0039 0.0039 0.3165 0 0
36 354 1235 0 0 0 0 0 1.0011 0 0.9418 0.1563 0.1563 0.1766 1.1924 0.9969 -0.1653 0.1807 0.2174 1.5645 0.7222 -0.0151 0.5874 0.7615 4.0374 -0.0963 0.0963 0.3473 0 0
36 355 1374 0 0 0 0 0 1.0043 0 -0.9554 -0.0323 0.3765 0.4388 2.145 0.9047 -0.916 1.1258 1.9127 16.5254 0.4484 0.0851 0.728 0.9255 4.1276 -0.0395 0.0395 0.608 0 0
36 356 1230 0 0 0 0 0 1.0033 0 -0.9377 -0.2491 0.5466 0.6866 1.6838 0.9841 0.6409 0.8791 1.3698 9.6216 0.5637 -0.0203 0.6664 0.8429 4.15 0.0115 0.0115 0.4863 0 0
36 357 1234 0 0 0 0 0 1.0003 0 0.2391 0.0593 0.1096 0.1498 1.1219 0.9913 0.0089 0.1688 0.2087 2.3949 0.6281 0.0572 0.6471 0.8198 4.1407 -0.0973 0.0973 0.4494 0 0
36 358 1215 0 0 0 0 0 1.0008 0 0.1285 -0.3674 0.5005 0.5551 1.4421 0.9309 1.5622 1.608 2.4885 20.0582 0.5604 -0.0169 0.6819 0.8574 4.335 0.0917 0.0917 0.5791 0 0
36 359 1232 0 0 0 0 0 1.0003 0 0.916 -0.1411 0.2505 0.2826 0.9576 0.9935 -0.0181 0.1967 0.2549 2.7993 0.6341 0.0384 0.6415 0.8066 4.3375 0.1945 0.1945 0.3981 0 0
36 360 1249 0 0 0 0 0 1.0006 0 0.0607 -0.0937 0.2985 0.3001 1.3998 0.9482 -0.6452 0.7598 1.2262 9.9286 0.5364 -0.0442 0.6281 0.8004 4.2064 0.0498 0.0498 0.6086 0 0
36 361 1234 0 0 0 0 0 1.0006 0 0.9993 0.1153 0.1932 0.2041 1.1103 0.9867 0.1864 0.2391 0.2723 2.1396 0.6103 -1e-04 0.6327 0.8125 4.0677 -0.1193 0.1193 0.4106 0 0
36 362 1162 0 0 0 0 0 1.0017 0 -0.9981 -0.2042 0.2555 0.3987 1.0553 0.9833 0.5032 0.67 1.1743 9.6246 0.5738 -0.0879 0.6612 0.8369 4.1997 0.0465 0.0465 0.4921 0 0
36 363 1272 0 0 0 0 0 1.0007 0 0.5059 -0.1059 0.3872 0.4114 1.1356 0.9891 0.403 0.4576 0.5579 5.2835 0.6378 0.0518 0.6501 0.8066 4.1146 0.0453 0.0453 0.3932 0 0
36 364 1219 0 0 0 0 0 1.0043 0 0.4495 -0.0645 0.0968 0.1243 1.4594 0.9638 -0.03 0.2785 0.3394 4.0271 0.5661 -0.0242 0.7212 0.9006 4.164 -0.0528 0.0528 0.5864 0 0
36 365 1256 0 0 0 0 0 1.0015 0 0.9973 0.0595 0.0595 0.0701 1.5524 0.996 -0.002 0.0871 0.1162 3.6004 0.6609 -0.0459 0.6296 0.7864 4.0662 -0.0619 0.0619 0.4229 0 0
36 366 1216 0 0 0 0 0 1.0014 0 0.99 0.0705 0.3002 0.3087 1.0483 0.9922 0.0411 0.1992 0.2856 1.5051 0.7078 0.1072 0.6133 0.7638 4.0764 -0.0854 0.0854 0.3936 0 0
36 367 1290 0 0 0 0 0 1.0007 0 0.9809 -0.0187 0.158 0.1621 1.3548 0.999 -0.0471 0.1217 0.1545 2.9941 0.6674 -0.0859 0.6048 0.7683 4.1551 0.0777 0.0777 0.3318 0 0
36 368 1229 0 0 0 0 0 1.0004 0 0.6278 -0.0511 0.1307 0.165 0.9886 0.997 0.0233 0.0939 0.1081 1.5188 0.7112 -0.031 0.5816 0.7478 4.2575 0.1288 0.1288 0.3215 0 0
36 369 1200 0 0 0 0 0 1.0016 0 -0.2745 0.009 0.1041 0.1176 1.3861 0.9849 0.1353 0.1753 0.2092 1.9922 0.5605 0.0317 0.6748 0.857 4.0653 -0.0299 0.0299 0.4519 0 0
36 370 1226 0 0 0 0 0 1.001 0 -0.368 0.0933 0.3672 0.4206 1.6637 0.9905 0.2752 0.3299 0.3595 2.4425 0.6524 0.0544 0.6285 0.8134 4.0399 -0.1689 0.1689 0.3934 0 0
36 371 1226 0 0 0 0 0 1.004 0 0.4274 0.0542 0.1434 0.1763 1.665 0.9865 0.1215 0.1864 0.2155 2.9057 0.5698 0.0947 0.6685 0.8355 4.189 -0.0454 0.0454 0.5813 0 0
36 372 1199 0 0 0 0 0 1.0006 0 0.733 0.0846 0.1336 0.1917 1.2983 0.9898 -0.0577 0.1588 0.1893 2.4785 0.6296 -0.0826 0.6423 0.8131 4.1106 0.0209 0.0209 0.4037 0 0
36 373 1187 0 0 0 0 0 1.0006 0 -0.5919 -0.0213 0.1413 0.1562 1.1406 0.9936 -0.0353 0.1549 0.1872 2.0444 0.6325 0.0194 0.6383 0.7998 4.1684 0.0378 0.0378 0.4217 0 0
36 374 1172 0 0 0 0 0 1.0013 0 0.2821 0.2651 0.4633 0.5625 2.4325 0.9414 0.0479 0.4161 0.5047 3.0461 0.6031 0.0647 0.6705 0.8514 4.043 -0.0852 0.0852 0.4237 0 0
36 375 1227 0 0 0 0 0 1.0002 0 0.3242 0.0667 0.1464 0.1482 0.9368 0.9953 -0.0994 0.1407 0.1592 1.466 0.6028 -0.0542 0.6188 0.7933 4.12 0.0243 0.0243 0.3936 0 0
36 376 1241 0 0 0 0 0 1.0003 0 0.6652 0.2155 0.2155 0.246 0.9796 0.994 0.2436 0.2478 0.3122 1.4631 0.6517 0.0921 0.6225 0.7818 4.2042 0.0726 0.0726 0.3605 0 0
36 377 1219 0 0 0 0 0 1.0006 0 0.9435 -0.2046 0.2046 0.2212 1.1156 0.9974 -0.1371 0.2437 0.3409 2.6414 0.6723 0.0113 0.6433 0.7982 4.2372 0.2146 0.2146 0.3643 0 0
36 378 1227 0 0 0 0 0 1.0005 0 0.9983 -0.1165 0.121 0.1663 0.8821 0.9958 -0.0464 0.1016 0.1298 1.9405 0.6801 0.0347 0.5998 0.7658 4.2303 0.0923 0.0923 0.3713 0 0
36 379 1203 0 0 0 0 0 1.0008 0 -0.9993 -0.074 0.3594 0.3759 1.9062 0.9881 0.0365 0.4103 0.6001 4.5589 0.5785 0.0138 0.6534 0.8264 4.2545 0.0503 0.0503 0.4633 0 0
36 380 1263 0 0 0 0 0 1.0005 0 0.8829 -0.1951 0.1951 0.2339 1.0268 0.9938 0.1474 0.1917 0.2479 2.3244 0.6618 0.0648 0.6091 0.7754 4.1439 -0.0296 0.0296 0.3952 0 0
36 381 1247 0 0 0 0 0 1.0013 0 0.9996 -0.1666 0.1666 0.1676 1.2252 0.9981 0.0433 0.2221 0.275 2.1727 0.6643 0.049 0.5999 0.7637 4.1392 0.0894 0.0894 0.3649 0 0
36 382 1186 0 0 0 0 0 1.0019 0 0.9522 -0.1498 0.1561 0.2047 1.2155 0.9973 0.2676 0.2676 0.3418 5.0454 0.6179 -0.0127 0.6446 0.8159 4.1748 0.0441 0.0441 0.4159 0 0
36 383 1264 0 0 0 0 0 1.0003 0 0.9071 -0.1432 0.1561 0.1836 0.9998 0.9911 0.0372 0.2438 0.3213 2.3514 0.5833 0.0431 0.6557 0.8252 4.5012 0.2441 0.2441 0.3516 0 0
36 384 1227 0 0 0 0 0 1.0003 0 -0.443 -0.2041 0.2057 0.2653 0.9441 0.9924 -0.1424 0.2315 0.3781 3.5222 0.6398 0.0578 0.618 0.7867 4.1611 0.105 0.105 0.4058 0 0
36 385 1265 0 0 0 0 0 1.0011 0 -0.1998 -0.1064 0.2939 0.3693 0.918 0.9751 0.0316 0.2107 0.2587 1.3961 0.7113 0.0148 0.55 0.7051 4.0477 -0.0373 0.0373 0.3441 0 0
36 386 1235 0 0 0 0 0 1.0007 0 0.9972 -0.0217 0.0512 0.0549 1.6929 0.9943 0.0277 0.0921 0.1196 1.6284 0.667 0.0766 0.567 0.7242 4.0193 -0.1724 0.1724 0.3671 0 0
36 387 1199 0 0 0 0 0 1.003 0 -0.6924 0.1646 0.2656 0.3823 1.6785 0.9748 0.0505 0.2178 0.3084 3.4182 0.6137 0.1429 0.6555 0.8352 4.077 -0.0362 0.0362 0.4854 0 0
36 388 1242 0 0 0 0 0 1.0011 0 -0.9764 -3e-04 0.1447 0.1587 1.2007 0.9954 0.0158 0.0982 0.1195 2.0917 0.6609 -0.0514 0.6038 0.7589 4.0585 -0.1282 0.1282 0.4582 0 0
36 389 1254 0 0 0 0 0 1.0004 0 0.3997 -0.1543 0.2413 0.2764 1.052 0.9873 0.0502 0.2267 0.2891 1.8808 0.7053 0.011 0.5687 0.7391 4.1508 0.0654 0.0654 0.3508 0 0
36 390 1241 0 0 0 0 0 1.0013 0 0.9926 -0.0373 0.1199 0.1224 1.2121 0.9748 -0.1182 0.2306 0.2727 2.224 0.6316 -0.0232 0.636 0.8153 4.0979 -0.0723 0.0723 0.4535 0 0
36 391 1247 0 0 0 0 0 1.0009 0 0.8319 -0.0951 0.1933 0.1965 1.1662 0.994 0.0717 0.1374 0.2153 1.8474 0.7271 0.018 0.5611 0.7196 4.1198 -0.0044 0.0044 0.3563 0 0
36 392 1269 0 0 0 0 0 1.0005 0 0.7285 0.1347 0.1978 0.2203 1.3386 0.9812 -0.2023 0.2285 0.2991 1.6253 0.6643 -0.0394 0.6509 0.8189 4.2086 0.052 0.052 0.3756 0 0
36 393 1236 0 0 0 0 0 1.0011 0 0.5691 0.0127 0.3009 0.3241 1.7892 0.9414 -0.4338 0.6521 0.9906 10.4788 0.51 0.0262 0.672 0.8562 4.1227 0.0675 0.0675 0.5072 0 0
36 394 1227 9000 0 0 509 517 17.8662 504 -0.9896 0.6328 0.6725 0.8681 5.2654 0.9867 0.0779 0.3057 0.3484 6.2347 0.1707 -0.0521 1.9239 2.3584 19.5453 -0.4286 0.4286 1.401 1 1
36 395 1225 0 0 0 0 0 1.0011 0 0.897 0.1548 0.2544 0.3618 1.9643 0.9948 -0.0863 0.157 0.1851 2.668 0.5668 -0.055 0.6444 0.8006 4.1115 -0.2145 0.2145 0.4375 0 0
36 396 1242 0 0 0 0 0 1.0006 0 0.8936 0.0967 0.1719 0.1775 1.0617 0.9911 -0.0026 0.1214 0.1406 1.8008 0.6457 -0.0905 0.6218 0.7938 4.0753 -0.0147 0.0147 0.3907 0 0
36 397 1191 0 0 0 0 0 1.0014 0 0.887 0.0354 0.1302 0.1346 1.4223 0.9781 -0.0931 0.1583 0.2062 1.9116 0.6067 -0.0699 0.6229 0.8025 4.2974 -0.0844 0.0844 0.4802 0 0
36 398 1256 0 0 0 0 0 1.0006 0 0.4797 -0.0204 0.263 0.2732 1.2837 0.9901 -0.0881 0.1841 0.2082 2.9805 0.6304 -0.078 0.6341 0.7986 4.1329 -0.1101 0.1101 0.404 0 0
36 399 1256 0 0 0 0 0 1.0004 0 0.9143 -0.0893 0.1507 0.2133 0.888 0.995 0.0536 0.1076 0.1746 1.9447 0.7239 -0.1014 0.5627 0.7321 4.1099 -0.01 0.01 0.3454 0 0
36 400 1259 0 0 0 0 0 1.0027 0 0.8326 -0.0715 0.154 0.2045 1.3246 0.9934 -0.0152 0.1432 0.1866 1.9861 0.6588 0.0699 0.6183 0.7838 4.0922 -0.0607 0.0607 0.3732 0 0
36 401 1260 0 0 0 0 0 1.0007 0 0.491 -0.1127 0.2005 0.236 1.0497 0.9896 -0.0844 0.2079 0.2923 3.4373 0.5637 0.0315 0.6293 0.8224 4.0785 0.0354 0.0354 0.4003 0 0
36 402 1238 0 0 0 0 0 1.0014 0 0.9837 0.0677 0.1905 0.2431 1.6312 0.9825 -0.0321 0.2244 0.2698 2.4539 0.5803 -0.0059 0.6499 0.8235 4.0711 -0.1585 0.1585 0.4273 0 0
36 403 1258 0 0 0 0 0 1.0017 0 -0.2004 0.0204 0.171 0.1846 1.1836 0.9811 0.0045 0.2231 0.2764 2.696 0.6552 -0.0754 0.6433 0.8149 4.0735 -0.2183 0.2183 0.42 0 0
36 404 1285 0 0 0 0 0 1.0003 0 0.9952 -0.1313 0.1404 0.2281 1.0633 0.9931 0.0884 0.1374 0.1563 1.1677 0.7594 0.0727 0.5571 0.7063 4.1777 0.1016 0.1016 0.3432 0 0
36 405 1280 0 0 0 0 0 1.0003 0 0.0676 -0.0306 0.1619 0.1901 1.0847 0.9951 -0.299 0.299 0.3568 2.2361 0.6773 -0.0522 0.5707 0.7301 4.0815 -0.009 0.009 0.3861 0 0
36 406 1188 0 0 0 0 0 1.0007 0 0.8985 -0.0979 0.1928 0.2013 1.3011 0.951 -0.7632 0.8008 1.272 11.5912 0.6322 0.0175 0.6154 0.7978 4.0844 -0.1056 0.1056 0.4341 0 0
36 407 1247 0 0 0 0 0 1.0009 0 0.4286 0.0052 0.1274 0.1388 1.093 0.9902 0.0349 0.152 0.192 2.5027 0.6089 0.0241 0.6305 0.813 4.0589 -0.0544 0.0544 0.421 0 0
36 408 1236 0 0 0 0 0 1.002 0 0.4983 -0.0857 0.1094 0.1268 1.2365 0.9853 -0.0799 0.289 0.3482 4.271 0.5249 0.0146 0.6848 0.8678 4.2888 0.0343 0.0343 0.5804 0 0
36 409 1308 0 0 0 0 0 1.0005 0 -0.4805 0.0598 0.2638 0.3235 1.1466 0.9508 0.0456 0.2465 0.3404 2.0263 0.6553 0.0742 0.6224 0.7857 4.1521 0.0181 0.0181 0.3875 0 0
36 410 1249 0 0 0 0 0 1.0011 0 -0.8404 -0.0144 0.4031 0.4244 1.4602 0.9949 -0.0984 0.178 0.2026 2.0638 0.6597 0.0204 0.5959 0.7588 4.04 -0.1688 0.1688 0.3438 0 0
36 411 1213 0 0 0 0 0 1.0048 0 -0.2891 -0.2466 0.332 0.3685 1.5322 0.9872 0.2447 0.3671 0.484 3.9135 0.6233 -0.1038 0.6183 0.782 4.1699 -0.0237 0.0237 0.4763 0 0
36 412 1253 0 0 0 0 0 1.001 0 -0.4845 -0.1041 0.2594 0.2601 1.4191 0.9916 -0.0644 0.2158 0.2922 2.1863 0.6579 -0.0148 0.6282 0.7891 4.0943 -0.0314 0.0314 0.3992 0 0
36 413 1238 0 0 0 0 0 1.0013 0 0.2074 -0.0594 0.3437 0.3519 1.8716 0.9723 0.2307 0.5951 0.7428 6.3743 0.5522 -0.0364 0.6815 0.8451 4.0771 -0.0941 0.0941 0.5025 0 0
36 414 1242 0 0 0 0 0 1.0006 0 -0.9231 0.0014 0.1181 0.125 0.9813 0.9963 -0.0679 0.1163 0.1459 2.2108 0.6502 0.0357 0.6445 0.8177 4.1123 -0.0631 0.0631 0.4575 0 0
36 415 1194 0 0 0 0 0 1.0016 0 -0.7183 -0.1753 0.1824 0.2256 1.2684 0.9955 -0.3789 0.5312 0.7002 6.6899 0.5861 -0.0775 0.6708 0.8417 4.2163 -0.175 0.175 0.6866 0 0
36 416 1156 0 0 0 0 0 1.0011 0 0.8419 -0.0059 0.0792 0.093 1.3114 0.9984 -0.0395 0.0826 0.0955 3.2351 0.6088 -0.0112 0.6548 0.8218 4.07 -0.2775 0.2775 0.4694 0 0
36 417 1250 1 0 0 0 0 1.002 0 0.9274 -0.0947 0.0947 0.1093 0.9731 0.9978 -0.2042 0.232 0.2933 4.1346 0.6131 -0.0941 0.675 0.8432 4.439 0.1636 0.1636 0.6031 1 0
36 418 1237 0 0 0 0 0 1.0018 0 0.6985 0.0716 0.191 0.1916 1.0139 0.9898 -0.0689 0.1186 0.1635 1.3723 0.6509 -0.0102 0.6243 0.7889 4.0797 0.002 0.002 0.4153 0 0
36 419 1265 0 0 0 0 0 1.0011 0 -0.4133 -0.0433 0.3028 0.3459 1.2848 0.99 -0.1217 0.1739 0.2661 2.5286 0.6734 0.0411 0.5662 0.7279 4.0336 -0.1031 0.1031 0.3993 0 0
36 420 1245 0 0 0 0 0 1.001 0 0.9496 -0.2354 0.2354 0.278 1.0279 0.9926 0.1294 0.295 0.409 4.2499 0.6597 0.0205 0.6031 0.761 4.0567 -0.106 0.106 0.389 0 0
36 421 1229 0 0 0 0 0 1.0007 0 0.8331 0.0827 0.224 0.2242 1.457 0.995 0.0191 0.1037 0.1301 1.3288 0.7322 0.0449 0.5569 0.7197 4.0981 -0.0578 0.0578 0.4201 0 0
36 422 1169 0 0 0 0 0 1.0008 0 0.7188 -0.0345 0.1915 0.1978 1.0887 0.9871 -0.0327 0.1347 0.1926 3.135 0.7242 0.0238 0.5817 0.7402 4.1299 0.036 0.036 0.3768 0 0
36 423 1208 0 0 0 0 0 1.001 0 0.9927 -0.0949 0.0949 0.1048 1.2646 0.9964 0.156 0.1939 0.2955 3.5631 0.6903 -0.1154 0.5998 0.7749 4.1806 0.0369 0.0369 0.4177 0 0
36 424 1226 0 0 0 0 0 1.0011 0 -0.3596 -0.0643 0.3056 0.3518 1.1981 0.9879 0.2843 0.3772 0.5749 3.9241 0.655 -0.0147 0.6102 0.7694 4.0835 -0.0324 0.0324 0.3801 0 0
36 425 1237 0 0 0 0 0 1.0002 0 0.9957 -0.076 0.076 0.0943 1.0874 0.9959 -0.0216 0.2164 0.2608 2.7757 0.6097 0.0573 0.6791 0.8738 4.1695 0.055 0.055 0.4512 0 0
36 426 1223 0 0 0 0 0 1.001 0 0.9312 0.1713 0.2736 0.3155 1.4754 0.9728 -0.0379 0.2305 0.2557 1.9055 0.6653 -0.0337 0.6404 0.804 4.0616 -0.0761 0.0761 0.3909 0 0
36 427 1231 0 0 0 0 0 1.001 0 0.9938 -0.1486 0.1486 0.1698 0.9958 0.9962 -0.0328 0.1521 0.1882 2.5532 0.6822 -0.0528 0.6087 0.7789 4.2392 0.1767 0.1767 0.3998 0 0
36 428 1268 0 0 0 0 0 1.0012 0 -0.1351 -0.131 0.1871 0.2041 1.0682 0.9903 -0.2571 0.298 0.4371 3.2958 0.6665 -0.0064 0.6129 0.783 4.3584 0.0101 0.0101 0.5192 0 0
36 429 1250 0 0 0 0 0 1.0004 0 0.6287 0.0512 0.1873 0.2232 1.4178 0.9927 0.113 0.1853 0.219 2.1314 0.5999 0.0383 0.6932 0.8859 4.1412 -0.1277 0.1277 0.484 0 0
36 430 1259 0 0 0 0 0 1.0009 0 0.8126 0.0901 0.2045 0.2671 1.5329 0.9905 0.0554 0.132 0.1594 2.2491 0.6628 0.0059 0.6233 0.7913 4.0745 0.0085 0.0085 0.3494 0 0
36 431 1236 0 0 0 0 0 1.0028 0 -0.8658 -0.2304 0.2304 0.2988 1.3943 0.9629 0.4163 0.8042 1.2077 10.7843 0.57 0.0124 0.6488 0.827 4.2893 -0.1329 0.1329 0.7804 0 0
36 432 1295 0 0 0 0 0 1.0013 0 0.9741 -0.0886 0.1105 0.1269 1.1774 0.9981 0.1156 0.1388 0.154 2.2905 0.7099 0.1499 0.6324 0.7914 4.1889 0.0573 0.0573 0.4112 0 0
36 433 1261 0 0 0 0 0 1.0012 0 -0.9907 -0.0703 0.2365 0.2461 1.3151 0.9951 -0.4029 0.4029 0.5505 5.7311 0.5751 -0.0554 0.6677 0.8398 4.2567 0.0891 0.0891 0.4716 0 0
36 434 1241 0 0 0 0 0 1.0017 0 0.8882 -0.0253 0.1958 0.2004 1.3249 0.9885 0.0349 0.2793 0.4052 3.246 0.6381 -0.0532 0.6176 0.7872 4.2372 0.19 0.19 0.318 0 0
36 435 1241 0 0 0 0 0 1.0003 0 0.993 -0.0983 0.1205 0.1355 0.9313 0.9972 -0.0268 0.1115 0.1337 1.2288 0.7022 0.0447 0.5733 0.7376 4.1812 0.0801 0.0801 0.322 0 0
36 436 1232 0 0 0 0 0 1.0014 0 -0.4651 0.0841 0.3412 0.3595 1.2361 0.9879 0.0158 0.196 0.2207 2.4323 0.5944 0.0452 0.5977 0.7795 4.0527 -0.2875 0.2875 0.3852 0 0
36 437 1243 0 0 0 0 0 1.0009 0 0.9468 0.0287 0.1045 0.1269 1.2767 0.9971 0.14 0.1424 0.1569 1.2161 0.7152 0.1038 0.5551 0.6997 4.0343 -0.0558 0.0558 0.3648 0 0
36 438 1230 0 0 0 0 0 1.0003 0 0.7398 0.1902 0.3433 0.3629 1.3444 0.9856 0.0589 0.2322 0.2959 1.7395 0.6456 0.0023 0.6358 0.8025 4.0402 -0.0579 0.0579 0.3234 0 0
36 439 1290 0 0 0 0 0 1.0001 0 0.9822 0.0203 0.0203 0.0247 0.9058 0.9987 0.0364 0.061 0.0726 1.5875 0.6327 0.0184 0.6226 0.7762 4.1619 0.0945 0.0945 0.4081 0 0
36 440 1271 0 0 0 0 0 1.0001 0 0.9814 -0.1754 0.1754 0.1931 0.9997 0.9961 -0.017 0.1279 0.1677 2.0591 0.6876 -0.0492 0.5802 0.7493 4.2109 0.1061 0.1061 0.3355 0 0
36 441 1283 0 0 0 0 0 1.0017 0 0.9036 0.0637 0.1038 0.1263 1.3078 0.9878 0.1079 0.197 0.2228 2.3447 0.5923 0.0616 0.6523 0.8155 4.0749 -0.1334 0.1334 0.4415 0 0
36 442 1256 0 0 0 0 0 1.0019 0 0.7314 -0.1121 0.1747 0.219 1.4353 0.9871 -0.0395 0.1361 0.2184 1.6987 0.654 0.0359 0.5938 0.7605 4.1032 -0.0706 0.0706 0.4225 0 0
36 443 1381 0 0 0 0 0 1.0072 0 0.3709 -0.1488 0.2466 0.3465 1.787 0.8594 -0.6954 0.9568 1.8096 16.2388 0.5852 -0.0334 0.6443 0.8152 4.0917 -0.0812 0.0812 0.526 0 0
36 444 1274 0 0 0 0 0 1.0007 0 0.8765 -0.0124 0.1721 0.1913 1.1293 0.9928 -0.0466 0.0968 0.1349 1.0193 0.7249 -0.0048 0.5419 0.6921 4.0896 -0.0376 0.0376 0.3614 0 0
36 445 1232 0 0 0 0 0 1.0008 0 0.9949 -0.1648 0.1648 0.1738 0.8521 0.9947 0.1847 0.2066 0.28 2.353 0.6729 0.0691 0.5952 0.7698 4.152 0.1428 0.1428 0.3805 0 0
36 446 1237 0 0 0 0 0 1.0011 0 0.9425 0.1157 0.1992 0.2178 1.3796 0.9051 -0.3433 0.4872 0.6896 5.1789 0.7 -0.1149 0.6392 0.8029 4.1608 0.1163 0.1163 0.3788 0 0
36 447 1429 0 0 0 0 0 1.0015 0 0.8264 -0.0341 0.221 0.2263 2.5814 0.9905 0.2069 0.4906 0.7321 8.4371 0.6074 -0.0072 0.6356 0.8088 4.0796 -0.1896 0.1896 0.4983 0 0
36 448 1205 0 0 0 0 0 1.0013 0 0.7909 -0.0232 0.1417 0.1601 1.2213 0.9944 0.0018 0.1525 0.2378 3.2362 0.6258 0.0923 0.6551 0.8363 4.2578 0.0745 0.0745 0.4787 0 0
36 449 1245 0 0 0 0 0 1.0007 0 0.7643 -0.2134 0.3259 0.3992 1.0484 0.9836 -0.0392 0.3743 0.4616 4.5944 0.6381 0.0793 0.6087 0.7895 4.3191 0.0797 0.0797 0.468 0 0
36 450 1263 0 0 0 0 0 1.0005 0 -0.2087 0.1298 0.1917 0.2729 1.315 0.9734 0.0789 0.2036 0.237 1.6911 0.6146 0.0831 0.6584 0.8479 4.0744 -0.0723 0.0723 0.4082 0 0
36 451 1288 0 0 0 0 0 1.0013 0 0.995 0.1125 0.2484 0.3235 1.4818 0.9944 0.2133 0.2177 0.247 1.3969 0.7073 0.131 0.6189 0.8048 4.2123 0.1517 0.1517 0.2984 0 0
36 452 1240 0 0 0 0 0 1.0008 0 0.9439 -0.1966 0.1966 0.2099 0.9829 0.9979 0.0084 0.1355 0.1686 2.1864 0.6884 0.0734 0.6178 0.7926 4.2182 0.0763 0.0763 0.4235 0 0
